MatchID,HomeTeamName,AwayTeamName,PlayerID,PlayerName,PlayerSurname,PlayedTime,StatsID,StatsName,Value,Rank,Team,Position ,Location,Opposition,Home/Away ,FractionTime,Team Index,Opp Index,Player Name 
2024458,Italy,Switzerland,250058759,Domenico,Berardi,4273,4,Attempts on target,0,4,Italy,Attack ,Italy,Switzerland,1,0.791296296,11,21,Domenico Berardi
2024447,Turkey,Italy,250058759,Domenico,Berardi,5136,4,Attempts on target,0,6,Italy,Attack ,Italy,Turkey,1,0.951111111,11,22,Domenico Berardi
2024451,England,Croatia,250111030,Dominic,Calvert-Lewin,188,4,Attempts on target,0,4,England,Attack,England,Croatia,1,0.034814815,6,3,Dominic Calvert-Lewin
2024487,Ukraine,England,250111030,Dominic,Calvert-Lewin,1049,4,Attempts on target,0,7,England,Attack,Italy,Ukraine,0,0.194259259,6,23,Dominic Calvert-Lewin
2024443,Netherlands,Austria,250081555,Donyell,Malen,1839,4,Attempts on target,0,5,Netherlands,Attack,Netherlands,Austria,1,0.340555556,12,1,Donyell Malen
2024480,Netherlands,Czech Republic,250081555,Donyell,Malen,3519,4,Attempts on target,0,5,Netherlands,Attack,Hungary,Czech Republic,0,0.651666667,12,4,Donyell Malen
2024441,Netherlands,Ukraine,250081555,Donyell,Malen,279,4,Attempts on target,0,7,Netherlands,Attack,Netherlands,Ukraine,1,0.051666667,12,23,Donyell Malen
2024445,North Macedonia,Netherlands,250081555,Donyell,Malen,4062,4,Attempts on target,0,6,Netherlands,Attack,Netherlands,North Macedonia,1,0.752222222,12,13,Donyell Malen
2024486,Belgium,Italy,250019924,Dries,Mertens,1692,4,Attempts on target,0,5,Belgium,Attack ,Germany,Italy,0,0.313333333,2,11,Dries Mertens
2024479,Belgium,Portugal,250019924,Dries,Mertens,2877,4,Attempts on target,0,6,Belgium,Attack ,Spain,Portugal,0,0.532777778,2,15,Dries Mertens
2024450,Belgium,Russia,250019924,Dries,Mertens,4533,4,Attempts on target,0,5,Belgium,Attack ,Denmark,Russia,0,0.839444444,2,16,Dries Mertens
2024459,Denmark,Belgium,250019924,Dries,Mertens,2771,4,Attempts on target,1,3,Belgium,Attack ,Denmark ,Denmark,0,0.513148148,2,5,Dries Mertens
2024479,Belgium,Portugal,1902160,Eden,Hazard,5351,4,Attempts on target,0,6,Belgium,Attacking Midfield ,Spain,Portugal,0,0.990925926,2,15,Eden Hazard
2024450,Belgium,Russia,1902160,Eden,Hazard,1227,4,Attempts on target,0,5,Belgium,Attacking Midfield ,Denmark,Russia,0,0.227222222,2,16,Eden Hazard
2024459,Denmark,Belgium,1902160,Eden,Hazard,2227,4,Attempts on target,0,9,Belgium,Attacking Midfield ,Denmark ,Denmark,0,0.412407407,2,5,Eden Hazard
2024470,Finland,Belgium,1902160,Eden,Hazard,5692,4,Attempts on target,2,1,Belgium,Attacking Midfield ,Russia,Finland,0,1.054074074,2,7,Eden Hazard
2024442,Austria,North Macedonia,250091841,Eljif,Elmas,5777,4,Attempts on target,0,8,North Macedonia,Attacking Midfield ,Romania,Austria,0,1.069814815,13,1,Eljif Elmas
2024445,North Macedonia,Netherlands,250091841,Eljif,Elmas,5760,4,Attempts on target,0,6,North Macedonia,Attacking Midfield ,Netherlands,Netherlands,0,1.066666667,13,12,Eljif Elmas
2024444,Ukraine,North Macedonia,250091841,Eljif,Elmas,5761,4,Attempts on target,0,8,North Macedonia,Attacking Midfield ,Romania,Ukraine,0,1.066851852,13,23,Eljif Elmas
2024453,Spain,Sweden,250013469,Emil,Forsberg,5065,4,Attempts on target,0,5,Sweden,Attacking Midfield ,Spain,Spain,0,0.937962963,20,19,Emil Forsberg
2024474,Sweden,Poland,250013469,Emil,Forsberg,4808,4,Attempts on target,2,1,Sweden,Attacking Midfield ,Russia,Poland,0,0.89037037,20,14,Emil Forsberg
2024464,Sweden,Slovakia,250013469,Emil,Forsberg,5553,4,Attempts on target,1,1,Sweden,Attacking Midfield ,Russia,Slovakia,0,1.028333333,20,18,Emil Forsberg
2024483,Sweden,Ukraine,250013469,Emil,Forsberg,7911,4,Attempts on target,1,1,Sweden,Attacking Midfield ,Scotland,Ukraine,0,1.465,20,23,Emil Forsberg
2024442,Austria,North Macedonia,250064634,Enis,Bardi,4995,4,Attempts on target,0,8,North Macedonia,Attacking Midfield ,Romania,Austria,0,0.925,13,1,Enis Bardi
2024445,North Macedonia,Netherlands,250064634,Enis,Bardi,4781,4,Attempts on target,1,3,North Macedonia,Attacking Midfield ,Netherlands,Netherlands,0,0.88537037,13,12,Enis Bardi
2024444,Ukraine,North Macedonia,250064634,Enis,Bardi,4676,4,Attempts on target,0,8,North Macedonia,Attacking Midfield ,Romania,Ukraine,0,0.865925926,13,23,Enis Bardi
2024491,Italy,England,250061597,Federico,Bernardeschi,2763,4,Attempts on target,1,2,Italy,Attack,England,England,0,0.511666667,11,6,Federico Bernardeschi
2024489,Italy,Spain,250061597,Federico,Bernardeschi,827,4,Attempts on target,0,6,Italy,Attack,England,Spain,0,0.153148148,11,19,Federico Bernardeschi
2024468,Italy,Wales,250061597,Federico,Bernardeschi,4472,4,Attempts on target,0,7,Italy,Attack,Italy,Wales,1,0.828148148,11,24,Federico Bernardeschi
2024447,Turkey,Italy,250061597,Federico,Bernardeschi,503,4,Attempts on target,0,6,Italy,Attack,Italy,Turkey,1,0.093148148,11,22,Federico Bernardeschi
2024486,Belgium,Italy,250090398,Federico,Chiesa,5572,4,Attempts on target,0,5,Italy,Attack ,Germany,Belgium,0,1.031851852,11,2,Federico Chiesa
2024477,Italy,Austria,250090398,Federico,Chiesa,2661,4,Attempts on target,2,1,Italy,Attack ,England,Austria,0,0.492777778,11,1,Federico Chiesa
2024491,Italy,England,250090398,Federico,Chiesa,5378,4,Attempts on target,1,2,Italy,Attack ,England,England,0,0.995925926,11,6,Federico Chiesa
2024489,Italy,Spain,250090398,Federico,Chiesa,6574,4,Attempts on target,2,1,Italy,Attack ,England,Spain,0,1.217407407,11,19,Federico Chiesa
2024458,Italy,Switzerland,250090398,Federico,Chiesa,1450,4,Attempts on target,0,4,Italy,Attack ,Italy,Switzerland,1,0.268518519,11,21,Federico Chiesa
2024468,Italy,Wales,250090398,Federico,Chiesa,5581,4,Attempts on target,1,2,Italy,Attack ,Italy,Wales,1,1.033518519,11,24,Federico Chiesa
2024447,Turkey,Italy,250090398,Federico,Chiesa,775,4,Attempts on target,0,6,Italy,Attack ,Italy,Turkey,1,0.143518519,11,22,Federico Chiesa
2024445,North Macedonia,Netherlands,250022169,Ferhan,Hasani,1585,4,Attempts on target,0,6,North Macedonia,Attack,Netherlands,Netherlands,0,0.293518519,13,12,Ferhan Hasani
2024470,Finland,Belgium,250066695,Fredrik,Jensen,164,4,Attempts on target,0,7,Finland,Attacking Midfield ,Russia,Belgium,0,0.03037037,7,2,Fredrik Jensen
2024468,Italy,Wales,102225,Gareth,Bale,5128,4,Attempts on target,0,7,Wales,Attack ,Italy,Italy,0,0.94962963,24,11,Gareth Bale
2024478,Wales,Denmark,102225,Gareth,Bale,5902,4,Attempts on target,0,7,Wales,Attack ,Netherlands,Denmark,0,1.092962963,24,5,Gareth Bale
2024448,Wales,Switzerland,102225,Gareth,Bale,5847,4,Attempts on target,0,4,Wales,Attack ,Azerbaijan ,Switzerland,0,1.082777778,24,21,Gareth Bale
2024468,Italy,Wales,250105617,Giacomo,Raspadori,1108,4,Attempts on target,0,7,Italy,Attack,Italy,Wales,1,0.205185185,11,24,Giacomo Raspadori
2024442,Austria,North Macedonia,52148,Goran,Pandev,5777,4,Attempts on target,1,3,North Macedonia,Attack ,Romania,Austria,0,1.069814815,13,1,Goran Pandev
2024445,North Macedonia,Netherlands,52148,Goran,Pandev,4201,4,Attempts on target,0,6,North Macedonia,Attack ,Netherlands,Netherlands,0,0.777962963,13,12,Goran Pandev
2024444,Ukraine,North Macedonia,52148,Goran,Pandev,5761,4,Attempts on target,0,8,North Macedonia,Attack ,Romania,Ukraine,0,1.066851852,13,23,Goran Pandev
2024470,Finland,Belgium,250064188,Hans,Vanaken,184,4,Attempts on target,0,7,Belgium,Attacking Midfield ,Russia,Finland,0,0.034074074,2,7,Hans Vanaken
2024481,France,Switzerland,250002548,Haris,Seferovic,6202,4,Attempts on target,2,1,Switzerland,Attack,Romania,France,0,1.148518519,21,8,Haris Seferovic
2024458,Italy,Switzerland,250002548,Haris,Seferovic,2821,4,Attempts on target,0,4,Switzerland,Attack,Italy,Italy,0,0.522407407,21,11,Haris Seferovic
2024485,Switzerland,Spain,250002548,Haris,Seferovic,4920,4,Attempts on target,0,10,Switzerland,Attack,Russia,Spain,0,0.911111111,21,19,Haris Seferovic
2024467,Switzerland,Turkey,250002548,Haris,Seferovic,4541,4,Attempts on target,3,3,Switzerland,Attack,Azerbaijan,Turkey,0,0.840925926,21,22,Haris Seferovic
2024448,Wales,Switzerland,250002548,Haris,Seferovic,5137,4,Attempts on target,0,4,Switzerland,Attack,Azerbaijan ,Wales,0,0.951296296,21,24,Haris Seferovic
2024471,Czech Republic,England,250016833,Harry,Kane,5596,4,Attempts on target,1,1,England,Attack,England,Czech Republic,1,1.036296296,6,4,Harry Kane
2024451,England,Croatia,250016833,Harry,Kane,4893,4,Attempts on target,0,4,England,Attack,England,Croatia,1,0.906111111,6,3,Harry Kane
2024490,England,Denmark,250016833,Harry,Kane,7878,4,Attempts on target,3,1,England,Attack,England,Denmark,1,1.458888889,6,5,Harry Kane
2024484,England,Germany,250016833,Harry,Kane,5737,4,Attempts on target,1,2,England,Attack,Germany,Germany,0,1.062407407,6,9,Harry Kane
2024461,England,Scotland,250016833,Harry,Kane,4433,4,Attempts on target,0,3,England,Attack,England,Scotland,1,0.820925926,6,17,Harry Kane
2024491,Italy,England,250016833,Harry,Kane,8142,4,Attempts on target,0,7,England,Attack,England,Italy,1,1.507777778,6,11,Harry Kane
2024487,Ukraine,England,250016833,Harry,Kane,4562,4,Attempts on target,3,1,England,Attack,Italy,Ukraine,0,0.844814815,6,23,Harry Kane
2024468,Italy,Wales,250065203,Harry,Wilson,1157,4,Attempts on target,0,7,Wales,Attack,Italy,Italy,0,0.214259259,24,11,Harry Wilson
2024478,Wales,Denmark,250065203,Harry,Wilson,1849,4,Attempts on target,0,7,Wales,Attack,Netherlands,Denmark,0,0.342407407,24,5,Harry Wilson
2024442,Austria,North Macedonia,73471,Ivan,Trickovski,782,4,Attempts on target,0,8,North Macedonia,Attack ,Romania,Austria,0,0.144814815,13,1,Ivan Trickovski
2024445,North Macedonia,Netherlands,73471,Ivan,Trickovski,3468,4,Attempts on target,0,6,North Macedonia,Attack ,Netherlands,Netherlands,0,0.642222222,13,12,Ivan Trickovski
2024444,Ukraine,North Macedonia,73471,Ivan,Trickovski,634,4,Attempts on target,0,8,North Macedonia,Attack ,Romania,Ukraine,0,0.117407407,13,23,Ivan Trickovski
2024471,Czech Republic,England,250042329,Jack,Grealish,4024,4,Attempts on target,0,4,England ,Attacking Midfield ,England,Czech Republic,0,0.745185185,6,4,Jack Grealish
2024490,England,Denmark,250042329,Jack,Grealish,2787,4,Attempts on target,1,4,England ,Attacking Midfield ,England,England,0,0.516111111,6,6,Jack Grealish
2024484,England,Germany,250042329,Jack,Grealish,1544,4,Attempts on target,0,7,England ,Attacking Midfield ,Germany,England,0,0.285925926,6,6,Jack Grealish
2024461,England,Scotland,250042329,Jack,Grealish,1760,4,Attempts on target,0,3,England ,Attacking Midfield ,England,England,0,0.325925926,6,6,Jack Grealish
2024491,Italy,England,250042329,Jack,Grealish,1574,4,Attempts on target,0,7,England ,Attacking Midfield ,England,Italy,0,0.291481481,6,11,Jack Grealish
2024471,Czech Republic,England,250102216,Jadon,Sancho,597,4,Attempts on target,0,4,England,Attack,England,Czech Republic,1,0.110555556,6,4,Jadon Sancho
2024491,Italy,England,250102216,Jadon,Sancho,198,4,Attempts on target,0,7,England,Attack,England,Italy,1,0.036666667,6,11,Jadon Sancho
2024487,Ukraine,England,250102216,Jadon,Sancho,5611,4,Attempts on target,0,7,England,Attack,Italy,Ukraine,0,1.039074074,6,23,Jadon Sancho
2024474,Sweden,Poland,250050494,Jakub,Swierczok,2043,4,Attempts on target,0,8,Poland,Attack,Russia,Sweden,0,0.378333333,14,20,Jakub Swierczok
2024484,England,Germany,250124430,Jamal,Musiala,176,4,Attempts on target,0,7,Germany,Attacking Midfield ,Germany,England,1,0.032592593,9,6,Jamal Musiala
2024475,Germany,Hungary,250124430,Jamal,Musiala,749,4,Attempts on target,0,9,Germany,Attacking Midfield ,Germany,Hungary,1,0.138703704,9,10,Jamal Musiala
2024452,Scotland,Czech Republic,1909868,James,Forrest,958,4,Attempts on target,0,8,Scotland,Attack,Scotland,Czech Republic,1,0.177407407,17,4,James Forrest
2024486,Belgium,Italy,250113142,Jeremy,Doku,5964,4,Attempts on target,0,5,Belgium,Attack ,Germany,Italy,0,1.104444444,2,11,Jeremy Doku
2024470,Finland,Belgium,250113142,Jeremy,Doku,4575,4,Attempts on target,1,3,Belgium,Attack ,Russia,Finland,0,0.847222222,2,7,Jeremy Doku
2024449,Denmark,Finland,250024153,Joel,Pohjanpalo,5154,4,Attempts on target,1,2,Finland,Attack,Denmark ,Denmark,0,0.954444444,7,5,Joel Pohjanpalo
2024470,Finland,Belgium,250024153,Joel,Pohjanpalo,4240,4,Attempts on target,0,7,Finland,Attack,Russia,Belgium,0,0.785185185,7,2,Joel Pohjanpalo
2024460,Finland,Russia,250024153,Joel,Pohjanpalo,420,4,Attempts on target,0,1,Finland,Attack,Russia,Russia,0,0.077777778,7,16,Joel Pohjanpalo
2024449,Denmark,Finland,250089514,Jonas,Wind,3880,4,Attempts on target,1,2,Denmark,Attack,Denmark ,Finland,0,0.718518519,5,7,Jonas Wind
2024490,England,Denmark,250089514,Jonas,Wind,1166,4,Attempts on target,0,9,Denmark,Attack,England,England,0,0.215925926,5,6,Jonas Wind
2024462,Croatia,Czech Republic,250066132,Josip,Brekalo,2937,4,Attempts on target,0,3,Croatia,Attack ,Scotland,Czech Republic,0,0.543888889,3,4,Josip Brekalo
2024482,Croatia,Spain,250066132,Josip,Brekalo,3312,4,Attempts on target,0,14,Croatia,Attack ,Denmark,Spain,0,0.613333333,3,19,Josip Brekalo
2024451,England,Croatia,250066132,Josip,Brekalo,1482,4,Attempts on target,0,4,Croatia,Attack ,England,England,0,0.274444444,3,6,Josip Brekalo
2024484,England,Germany,250087938,Kai,Havertz,5737,4,Attempts on target,1,2,Germany,Attacking Midfield ,Germany,England,1,1.062407407,9,6,Kai Havertz
2024456,France,Germany,250087938,Kai,Havertz,4464,4,Attempts on target,0,3,Germany,Attacking Midfield ,Germany,France,1,0.826666667,9,8,Kai Havertz
2024475,Germany,Hungary,250087938,Kai,Havertz,4141,4,Attempts on target,2,1,Germany,Attacking Midfield ,Germany,Hungary,1,0.766851852,9,10,Kai Havertz
2024466,Portugal,Germany,250087938,Kai,Havertz,4520,4,Attempts on target,2,2,Germany,Attacking Midfield ,Germany,Portugal,1,0.837037037,9,15,Kai Havertz
2024454,Poland,Slovakia,250079601,Kamil,Józwiak,5757,4,Attempts on target,0,5,Poland,Attack,Russia,Slovakia,0,1.066111111,14,18,Kamil Józwiak
2024463,Spain,Poland,250079601,Kamil,Józwiak,5777,4,Attempts on target,0,5,Poland,Attack,Spain,Spain,0,1.069814815,14,19,Kamil Józwiak
2024474,Sweden,Poland,250079601,Kamil,Józwiak,3839,4,Attempts on target,0,8,Poland,Attack,Russia,Sweden,0,0.710925926,14,20,Kamil Józwiak
2024456,France,Germany,93321,Karim,Benzema,5343,4,Attempts on target,0,3,France,Attack ,Germany,Germany,0,0.989444444,8,9,Karim Benzema
2024481,France,Switzerland,93321,Karim,Benzema,6022,4,Attempts on target,2,1,France,Attack ,Romania,Switzerland,0,1.115185185,8,21,Karim Benzema
2024465,Hungary,France,93321,Karim,Benzema,4846,4,Attempts on target,1,1,France,Attack ,Hungary,Hungary,0,0.897407407,8,10,Karim Benzema
2024476,Portugal,France,93321,Karim,Benzema,6018,4,Attempts on target,2,2,France,Attack ,Hungary,Portugal,0,1.114444444,8,15,Karim Benzema
2024443,Netherlands,Austria,250075612,Karim,Onisiwo,675,4,Attempts on target,1,1,Austria,Attack ,Netherlands,Netherlands,0,0.125,1,12,Karim Onisiwo
2024454,Poland,Slovakia,250083605,Karol,Swiderski,577,4,Attempts on target,1,2,Poland,Attack,Russia,Slovakia,0,0.106851852,14,18,Karol Swiderski
2024463,Spain,Poland,250083605,Karol,Swiderski,4104,4,Attempts on target,0,5,Poland,Attack,Spain,Spain,0,0.76,14,19,Karol Swiderski
2024474,Sweden,Poland,250083605,Karol,Swiderski,5882,4,Attempts on target,0,8,Poland,Attack,Russia,Sweden,0,1.089259259,14,20,Karol Swiderski
2024488,Czech Republic,Denmark,250065453,Kasper,Dolberg,3731,4,Attempts on target,1,4,Denmark,Attack ,Azerbaijan,Czech Republic,0,0.690925926,5,4,Kasper Dolberg
2024490,England,Denmark,250065453,Kasper,Dolberg,4021,4,Attempts on target,1,4,Denmark,Attack ,England,England,0,0.74462963,5,6,Kasper Dolberg
2024469,Russia,Denmark,250065453,Kasper,Dolberg,1979,4,Attempts on target,0,11,Denmark,Attack ,Denmark ,Russia,0,0.366481481,5,16,Kasper Dolberg
2024478,Wales,Denmark,250065453,Kasper,Dolberg,4261,4,Attempts on target,3,1,Denmark,Attack ,Netherlands,Wales,0,0.789074074,5,24,Kasper Dolberg
2024486,Belgium,Italy,250008901,Kevin,De Bruyne,5964,4,Attempts on target,1,3,Belgium,Attacking Midfield ,Germany,Italy,0,1.104444444,2,11,Kevin De Bruyne
2024479,Belgium,Portugal,250008901,Kevin,De Bruyne,3009,4,Attempts on target,0,6,Belgium,Attacking Midfield ,Spain,Portugal,0,0.557222222,2,15,Kevin De Bruyne
2024459,Denmark,Belgium,250008901,Kevin,De Bruyne,3036,4,Attempts on target,2,1,Belgium,Attacking Midfield ,Denmark ,Denmark,0,0.562222222,2,5,Kevin De Bruyne
2024470,Finland,Belgium,250008901,Kevin,De Bruyne,5507,4,Attempts on target,0,7,Belgium,Attacking Midfield ,Russia,Finland,0,1.019814815,2,7,Kevin De Bruyne
2024472,Croatia,Scotland,250147581,Kevin,Nisbet,656,4,Attempts on target,0,10,Scotland,Attack,Scotland,Croatia,1,0.121481481,17,3,Kevin Nisbet
2024461,England,Scotland,250147581,Kevin,Nisbet,416,4,Attempts on target,0,3,Scotland,Attack,England,England,0,0.077037037,17,6,Kevin Nisbet
2024452,Scotland,Czech Republic,250147581,Kevin,Nisbet,950,4,Attempts on target,1,3,Scotland,Attack,Scotland,Czech Republic,1,0.175925926,17,4,Kevin Nisbet
2024475,Germany,Hungary,250118293,Kevin,Varga,771,4,Attempts on target,0,9,Hungary,Attack ,Germany,Germany,0,0.142777778,10,9,Kevin Varga
2024455,Hungary,Portugal,250118293,Kevin,Varga,464,4,Attempts on target,0,8,Hungary,Attack ,Hungary,Portugal,1,0.085925926,10,15,Kevin Varga
2024456,France,Germany,250023705,Kevin,Volland,664,4,Attempts on target,0,3,Germany,Attack,Germany,France,1,0.122962963,9,8,Kevin Volland
2024475,Germany,Hungary,250023705,Kevin,Volland,732,4,Attempts on target,0,9,Germany,Attack,Germany,Hungary,1,0.135555556,9,10,Kevin Volland
2024468,Italy,Wales,250130512,Kieffer,Moore,2031,4,Attempts on target,0,7,Wales,Attack,Italy,Italy,0,0.376111111,24,11,Kieffer Moore
2024478,Wales,Denmark,250130512,Kieffer,Moore,4755,4,Attempts on target,0,7,Wales,Attack,Netherlands,Denmark,0,0.880555556,24,5,Kieffer Moore
2024448,Wales,Switzerland,250130512,Kieffer,Moore,5847,4,Attempts on target,2,2,Wales,Attack,Azerbaijan ,Switzerland,0,1.082777778,24,21,Kieffer Moore
2024481,France,Switzerland,250054949,Kingsley,Coman,4222,4,Attempts on target,2,1,France,Attack,Romania,Switzerland,0,0.781851852,8,21,Kingsley Coman
2024476,Portugal,France,250054949,Kingsley,Coman,1788,4,Attempts on target,0,8,France,Attack,Hungary,Portugal,0,0.331111111,8,15,Kingsley Coman
2024456,France,Germany,250076574,Kylian,Mbappé,5947,4,Attempts on target,1,1,France,Attack,Germany,Germany,0,1.101296296,8,9,Kylian Mbappé
2024481,France,Switzerland,250076574,Kylian,Mbappé,7712,4,Attempts on target,0,11,France,Attack,Romania,Switzerland,0,1.428148148,8,21,Kylian Mbappé
2024465,Hungary,France,250076574,Kylian,Mbappé,5996,4,Attempts on target,1,1,France,Attack,Hungary,Hungary,0,1.11037037,8,10,Kylian Mbappé
2024476,Portugal,France,250076574,Kylian,Mbappé,6018,4,Attempts on target,1,3,France,Attack,Hungary,Portugal,0,1.114444444,8,15,Kylian Mbappé
2024475,Germany,Hungary,250023225,László,Kleinheisler,5401,4,Attempts on target,0,9,Hungary,Attacking Midfield ,Germany,Germany,0,1.000185185,10,9,László Kleinheisler
2024465,Hungary,France,250023225,László,Kleinheisler,5306,4,Attempts on target,1,1,Hungary,Attacking Midfield ,Hungary,France,1,0.982592593,10,8,László Kleinheisler
2024455,Hungary,Portugal,250023225,László,Kleinheisler,4703,4,Attempts on target,0,8,Hungary,Attacking Midfield ,Hungary,Portugal,1,0.870925926,10,15,László Kleinheisler
2024470,Finland,Belgium,250023009,Leandro,Trossard,4563,4,Attempts on target,0,7,Belgium,Attack,Russia,Finland,0,0.845,2,7,Leandro Trossard
2024484,England,Germany,250063984,Leroy,Sané,429,4,Attempts on target,0,7,Germany,Attack,Germany,England,1,0.079444444,9,6,Leroy Sané
2024456,France,Germany,250063984,Leroy,Sané,1483,4,Attempts on target,0,3,Germany,Attack,Germany,France,1,0.27462963,9,8,Leroy Sané
2024475,Germany,Hungary,250063984,Leroy,Sané,5765,4,Attempts on target,0,9,Germany,Attack,Germany,Hungary,1,1.067592593,9,10,Leroy Sané
2024466,Portugal,Germany,250063984,Leroy,Sané,427,4,Attempts on target,0,7,Germany,Attack,Germany,Portugal,1,0.079074074,9,15,Leroy Sané
2024486,Belgium,Italy,250026037,Lorenzo,Insigne,4848,4,Attempts on target,2,1,Italy,Attack ,Germany,Belgium,0,0.897777778,11,2,Lorenzo Insigne
2024477,Italy,Austria,250026037,Lorenzo,Insigne,6935,4,Attempts on target,2,1,Italy,Attack ,England,Austria,0,1.284259259,11,1,Lorenzo Insigne
2024491,Italy,England,250026037,Lorenzo,Insigne,6037,4,Attempts on target,1,2,Italy,Attack ,England,England,0,1.117962963,11,6,Lorenzo Insigne
